"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","RLS","buds"
"VHC1","YBR235W","ORF","686901-690263","+","II",NA,NA,NA,NA,"0000329; 0005773; 0015379; 0034486; 0055075; 0000329; 0016020; 0006810; 0006811; 0006813; 0006816; 1990816; 0005774; 0016021; 0016021; 1902476; 0010107; 0022820; 0006884; 0005887; 0055064; 0006810; 0005215; 0006811; 0016020; 0055085; 0031166",17.40206827,17.17015847,16.9908248,16.82614086,16.91692354,16.66172849,16.31775532,15.85021028,14.89706958,14.53332411,14.61311191,15.48275986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABD1","YBR236C","ORF","690383-691693","-","II",NA,NA,NA,NA,"0005829; 0005634; 0006397; 0005634; 0005634; 0008168; 0003723; 0016740; 0006370; 0032259; 0004482; 0004482; 0006370; 0036265; 0005845; 0006370; 0005634; 0004482; 0016591",30.22842359,30.15497318,29.96553605,29.56867255,28.96257942,27.8051492,26.29786685,24.10898854,22.96295605,22.41539814,22.56535807,23.63766975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRP5","YBR237W","ORF","691969-694518","+","II",NA,NA,NA,NA,"0003723; 0006397; 0008380; 0005634; 0005634; 0016787; 0004004; 0071013; 0000375; 0005682; 0010501; 0005524; 0008186; 0000166; 0003676; 0005524; 0004386; 0005634; 0000348",13.30627992,13.81264439,14.5662583,15.43112518,17.24656866,17.62170825,17.41238818,16.0075156,15.30176575,15.43909807,16.32584022,18.43637695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERT1","YBR239C","ORF","698354-699943","-","II",NA,NA,NA,NA,"0005737; 0005737; 0001078; 0061415; 0035948; 0043565; 0000122; 0061414; 0005634; 0006355; 0008270; 0003677; 0006351; 0043565; 0000981; 0005634; 0005634; 0006355; 0043565; 0006094; 0046872; 0005737; 0005634",14.43097678,14.59177021,14.73928119,14.7907696,14.85062451,14.32156506,13.90951445,14.11960075,14.77837123,15.07519325,15.23259512,14.91741628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG7","YBR243C","ORF","705447-706793","-","II","lipid-linked oligosaccharide biosynthesis",NA,NA,NA,"0016757; 0003975; 0006488; 0003975; 0006486; 0043541; 0005789; 0019348; 0006047; 0005789; 0016021; 0005783; 0005783; 0008963; 0016021; 0009060; 0006487; 0016020; 0016740; 0016021; 0003975; 0006487",30.14786797,30.82398311,31.71100582,32.69363656,34.4523861,34.8711942,34.73500744,33.40621944,34.3313426,35.05717314,35.62562055,35.51073304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRT2","YBR246W","ORF","711591-712754","+","II","diphthamide biosynthesis",NA,NA,NA,"0005737; 0005768; 0061685; 0016787; 0032456; 0005737; 0005737; 0005768; 0005768; 0061685; 0017183; 0061685; 0017183",44.38294295,44.68555238,44.80257902,44.72612863,44.19524233,43.46920202,42.67342032,42.08302083,42.67823901,42.25465376,41.22771286,39.05911265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENP1","YBR247C","ORF","713004-714455","-","II",NA,NA,NA,NA,"0030686; 0006364; 0042254; 0005634; 0005730; 0000447; 0005737; 0005730; 0030688; 0005737; 0005737; 0005634; 0006364; 0030515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.04461353,41.11342199,40.95810138,40.50096193,39.34159672,38.03730442,36.60493981,36.15387241,39.25389963,39.95820311,39.94869881,38.6454153,NA,NA
"DUT1","YBR252W","ORF","722611-723054","+","II","de novo biosynthesis of pyrimidine deoxyribonucleotides",NA,NA,NA,"0005737; 0006226; 0004170; 0009213; 0004170; 0016787; 0046080; 0004170; 0004170; 0046081; 0046081; 0000287; 0006226; 0016787; 0035870; 0035863; 0046872; 0009117; 0004170; 0005634",101.3429387,100.0270309,97.77783004,94.87502586,88.7121937,86.03654628,85.8847403,92.56917138,94.53195237,94.40933584,93.31308901,91.12180715,22.27732171,19.88892959,17.27601052,13.83765644,9.109406479,8.787533401,9.669557708,13.1034905,18.63151127,24.02539039,30.79684809,39.1646586,NA,NA
"SRB6","YBR253W","ORF","723270-723635","+","II",NA,NA,NA,NA,"0006351; 0006357; 0016592; 0006355; 0045944; 0005634; 0001104; 0003674; 0070847; 0005634",69.5818696,70.02955445,70.89191488,71.72164925,73.7252771,73.1277164,71.84292705,70.21240679,63.91425674,63.84059751,69.12993355,84.16661993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRS20","YBR254C","ORF","723736-724263","-","II",NA,NA,NA,NA,"0006888; 0006914; 1990072; 1990070; 1990071; 0005783; 0005783; 0016192; 0005794; 0005794; 0000407; 0006888; 0006810; 0005622; 0006810; 0006461; 0006888; 0003674",45.86063826,46.61765211,47.39258609,48.07040678,48.97324856,48.62029525,47.53700418,44.95958276,45.34714082,47.26988161,51.10801566,57.5829357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YBR255C-A","YBR255C-A","ORF","726618-727074","-","II",NA,NA,NA,NA,"0003674; 0016020; 0016020; 0008150; 0016021; 0005575",59.29188161,60.59623624,64.06752999,68.59959619,80.59980884,82.96842889,81.79617151,71.67843696,66.9849907,69.52024873,77.16253304,91.56401566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIB5","YBR256C","ORF","727386-728102","-","II","riboflavin, FMN and FAD biosynthesis",NA,NA,NA,"0009231; 0004746; 0004746; 0004746; 0009231; 0005575; 0016491; 0055114; 0016740; 0009231",261.928433,261.1489442,261.4652194,261.648037,266.4173106,261.286701,256.7085014,258.2230248,253.4008671,251.8888244,253.1541693,258.4694252,58.03750063,59.02948583,59.68174148,60.13219364,59.86933643,56.23590048,54.12885606,52.05304695,50.84815579,49.00418573,47.11445635,45.05705119,NA,NA
"POP4","YBR257W","ORF","728885-729724","+","II",NA,NA,NA,NA,"0033204; 0004526; 0006364; 0008033; 0000171; 0005655; 0000172; 0034965; 0008033; 0000172; 0003723; 0004540; 0005655; 0006364; 0006379; 0008033; 0030677; 0000172; 0030677; 0000172; 0000294; 0006364; 0042134; 0005634; 0005634; 0003723",23.52863329,23.76995547,23.90509359,23.88831488,23.79506444,23.24146234,21.6567387,16.73134088,16.72525763,17.81265041,20.39151735,24.6398833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIC12","YBR262C","ORF","735720-736040","-","II",NA,NA,NA,NA,"0061617; 0044284; 0003674; 0005739; 0042407; 0005739; 0005739; 0005739; 0016021; 0042407; 0042407; 0042407; 0044284; 0061617; 0016020; 0005739; 0005743; 0005743; 0061617; 0061617",125.6534134,129.1152465,133.2699375,137.0889065,143.9457245,142.1938136,136.7740588,123.1690452,123.9200623,128.9175044,139.1423837,154.9846945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSC10","YBR265W","ORF","738582-739544","+","II","sphingolipid metabolism",NA,NA,NA,"0005783; 0016020; 0047560; 0047560; 0006665; 0005783; 0005783; 0005737; 0030148; 0030148; 0006666; 0016491; 0055114; 0005789; 0016021; 0005811; 0006665; 0006629; 0005741; 0005783",67.71800592,68.7885882,69.90619481,71.04709567,72.54306843,73.06715955,72.68712151,70.16599674,71.14693325,73.64120768,78.15664498,85.65420103,10.98932146,10.86071993,10.86985841,10.97452401,11.14092237,13.17366596,14.45226749,15.07895017,13.46893707,12.2060934,11.09421464,10.77220731,NA,NA
"YBR287W","YBR287W","ORF","776571-777854","+","II",NA,NA,NA,NA,"0016021; 0006810; 0016020; 0016020; 0016021; 0055085; 0016021; 0003674; 0005783; 0008150",132.9596415,136.7961019,142.7383268,151.9535379,166.1135438,184.0005793,203.6223043,229.0249779,237.3047438,233.5522394,214.3618313,175.0023286,8.505134285,8.664386365,8.937727068,9.403963454,10.24687344,10.96832421,10.93756623,10.50189007,9.574759806,8.806348163,7.771801637,6.394041425,NA,NA
"COS2","YBR302C","ORF","810340-811479","-","II",NA,NA,NA,NA,"0016021; 0000324; 0016021; 0003674; 0016020; 0043328; 0005768; 0016020; 0000324",0.522517427,0.581047967,0.677907588,0.801006294,1.032174361,1.175239881,1.257879728,1.144721078,1.060212959,1.16108778,1.391861318,1.833161271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KRR1","YCL059C","ORF","22429-23379","-","III",NA,NA,NA,NA,"0006364; 0003723; 0005730; 0006364; 0000447; 0030529; 0005730; 0032040; 0042274; 0003674; 0003676; 0003723; 0005730; 0005634; 0042254; 0030686",134.8933965,138.546632,141.6281363,144.2132433,144.9268639,144.9290656,146.4797541,152.9588793,172.5713344,175.8924208,166.1787769,131.6436707,25.64418983,25.53612306,25.18024596,24.42990657,22.77686659,21.48864696,21.35442351,22.05483108,23.78116262,26.31042068,32.10301005,43.07169215,NA,NA
"ADF1","YCL058W-A","ORF","23584-23925","+","III",NA,NA,NA,NA,"0001012; 0005634; 0006355; 0005634; 0000122; 0000750; 0005634; 0006351",76.07406217,76.44882538,76.35860813,76.07555576,73.85124346,74.16225528,76.35911484,83.20668941,90.38524248,89.32249381,80.92780355,60.07640114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIC10","YCL057C-A","ORF","24032-24325","-","III",NA,NA,NA,NA,"0061024; 0016020; 0061617; 0005739; 0042407; 0044284; 0061617; 0016021; 0005739; 0005743; 0061617; 0042407; 0042407; 0005739; 0003674; 0005743",226.9183579,235.3411257,248.0273672,261.2371005,289.3493039,289.1315297,279.78243,253.2561558,236.0919969,232.3864876,239.0382525,260.8678944,29.09038475,30.77774448,32.38495793,34.24713436,36.57738942,33.70177124,30.96699552,27.56143434,25.1185827,25.03454352,26.80816678,30.82578389,NA,NA
"PEX34","YCL056C","ORF","26925-27359","-","III",NA,NA,NA,NA,"0005737; 0007031; 0005777; 0016020; 0005779; 0007031; 0003674; 0016021; 0005778; 0007031",43.81215376,45.38943511,47.49794071,49.83234386,53.8575107,55.38960942,54.50434793,47.22460645,43.7265852,44.6876574,49.41952433,60.2149682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PBN1","YCL052C","ORF","34143-35393","-","III",NA,NA,NA,NA,"0005783; 0006506; 0005783; 0030433; 0016485; 0005789; 0005783; 0005789; 0006506; 0006506; 1990529; 0016020; 0016021; 0000030; 0006506",36.95355141,36.64188595,36.80657165,37.21666859,39.58054303,39.55260284,39.50030466,40.04352818,38.06366921,37.36582022,37.6519196,39.93857295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POF1","YCL047C","ORF","43661-44437","-","III",NA,NA,NA,NA,"0005524; 0007124; 0016740; 0000309; 0034356; 0016887; 0030433; 0030433; 0005737; 0005737; 0016779; 0005634; 0005634; 0000309; 0009435; 0005634; 0005737; 0000309; 0019363; 0003824; 0009058; 0001403; 0000166",22.7012169,22.34455242,22.00170091,21.51097802,21.17748354,19.94583656,18.60376562,16.90589992,16.55881737,17.3464447,19.32044377,22.57264368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMC1","YCL045C","ORF","44623-46905","-","III",NA,NA,NA,NA,"0005789; 0005783; 0005783; 0034975; 0072546; 0016021; 0003674; 0016020; 0005783; 0072546",63.96246292,62.77525721,61.31463414,59.80550629,57.43039184,56.84478821,57.2461005,59.87633918,60.42367237,59.96432865,58.64690271,56.1517957,61.44955914,61.63969567,62.35638119,63.86391837,67.07351454,70.61282574,71.77477411,71.60294395,68.62174027,66.50965681,65.26723331,66.05081087,NA,NA
"YCL041C","YCL041C","ORF","50133-50627","-","III",NA,NA,NA,NA,NA,59.85500974,59.13700072,58.73863842,58.8830409,60.02537795,62.00232075,64.2895392,67.0201725,67.00251922,65.97098663,63.2056564,58.25714957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRP7","YCL031C","ORF","64675-65568","-","III",NA,NA,NA,NA,"0003674; 0005730; 0005634; 0000028; 0032545; 0042254; 0034456; 0006364; 0006364; 0005730; 0005634; 0006364; 0000028",99.64414829,100.9093496,101.4876628,101.1530193,99.25777874,95.2707235,92.30025543,93.80088111,101.4120565,100.714889,94.19522323,76.31340025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBN1","YCL026C-B","ORF","73405-73986","-","III",NA,NA,NA,NA,"0005634; 0005634; 0055114; 0005737; 0005737; 0016657; 0016491; 0008150; 0005634; 0034599; 0016657; 0005737; 0016491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.697416646,5.347935529,6.199904007,7.411552748,9.173822697,10.72300749,10.55669126,10.32667856,11.32700498,12.77564563,13.9922734,14.58476055,NA,NA
"YCL021W-A","YCL021W-A","ORF","83620-83997","+","III",NA,NA,NA,NA,"0003674; 0016020; 0016020; 0000324; 0016021; 0008150",16.1517216,15.694354,15.18243552,14.73610025,14.00251766,14.30684125,15.36781603,17.81513053,19.99388435,20.79342068,20.40034926,17.85833242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCL019W","YCL019W","transposable_element_gene","85102-90415","+","III",NA,NA,NA,NA,"0003887; 0003824; 0003677; 0003964; 0016740; 0008152; 0004190; 0005524; 0003723; 0006508; 0005634; 0003887; 0003964; 0004523; 0008233; 0005737; 0005737; 0016787; 0004518; 0003676; 0003723; 0005737; 0015074; 0004519; 0006310; 0015074; 0032196; 0016779; 0046872; 0000166; 0003723; 0008233; 0000943; 0004540; 0032197; 0003887; 0019076; 0003964; 0005634; 0005634",2.808259527,2.732402092,2.657868631,2.592974227,2.532876231,2.538539526,2.587454198,2.756659929,2.56135332,2.501335905,2.54815888,2.850312361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCL020W","YCL020W","transposable_element_gene","85102-86418","+","III",NA,NA,NA,NA,"0000943; 0003723; 0032197; 0005737; 0003723; 0005737; 0005737",3.527712126,3.420540404,3.369571793,3.365941071,3.58971246,3.643255947,3.734300462,4.010239077,3.638576774,3.339336099,3.03103112,2.841567198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEU2","YCL018W","ORF","91324-92418","+","III","leucine biosynthesis",0,1,0,"0000287; 0009098; 0003862; 0006097; 0046872; 0055114; 0008652; 0005737; 0005737; 0016491; 0009098; 0009082; 0009098; 0005737; 0003862; 0009098; 0003862; 0003862; 0055114; 0051287; 0016616; 0005829",701.6577221,697.3902421,692.9042042,688.2984973,683.3716183,679.7114374,678.1136657,682.0712372,678.8869176,674.3681378,667.9870907,659.0356066,1765.913037,1747.913782,1719.755276,1671.486297,1578.512803,1558.416909,1502.502485,1432.249415,1312.554806,1196.535395,1152.352566,1249.459833,NA,NA
"NFS1","YCL017C","ORF","92777-94270","-","III",NA,NA,NA,NA,"0005739; 0005739; 0031071; 0034227; 0070903; 0016226; 0031071; 0002098; 0046872; 0034227; 0005739; 0016740; 0005739; 0044571; 0030170; 0031071; 0003824; 0005634; 0005739; 0005634; 0016226; 0031071; 0005739; 0005739; 0006879; 1990221; 0008033; 0051536",59.99799473,60.61492691,61.49736733,62.70599668,64.8350603,66.46671309,67.49365425,67.14852371,67.37814493,66.20169361,63.29245864,57.81726893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCL012C","YCL012C","ORF","101317-101788","-","III",NA,NA,NA,NA,"0003674; 0008150; 0005575",40.61219953,43.9910153,49.00867033,54.22020488,65.71879339,64.88763487,60.8109396,52.49094336,45.54129759,45.86700447,52.94120911,71.01076217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCL007C","YCL007C","ORF","106974-107366","-","III",NA,NA,NA,NA,NA,224.9413346,226.0027172,227.2478608,227.7485786,229.8035756,225.1808012,217.4805111,204.1823255,194.2334332,193.7224978,202.8102257,227.4383087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VMA9","YCL005W-A","ORF","107023-107417","+","III",NA,NA,NA,NA,"0000220; 0007035; 0042625; 0006461; 0006461; 0006811; 0016020; 0055085; 0016021; 0033179; 0015991; 0015078; 0005774; 0006810; 0046961; 0015992; 0015992; 0005773; 0000329; 0000032",693.1407151,696.3650737,700.5662372,703.4309768,711.716051,702.860362,685.1750633,650.5394897,621.4501382,618.7743967,641.7545492,707.6770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PGS1","YCL004W","ORF","109105-110670","+","III","phospholipid biosynthesis",NA,NA,NA,"0005739; 0005739; 0016780; 0008654; 0003824; 0032049; 0000166; 0006629; 0005524; 0008444; 0006655; 0005739; 0008654; 0008444; 0016740",10.3250663,10.04032,9.729518479,9.426709309,9.06226684,8.944666065,9.055442491,9.800814789,9.58300271,9.020466363,8.069408534,6.650042607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCL001W-B","YCL001W-B","ORF","113770-114024","+","III",NA,NA,NA,NA,"0070481; 0070966; 0005575; 0071025; 0008150; 0003674",7.856207765,8.126405057,8.449249563,8.710328723,9.250784207,8.792605974,8.395000797,8.775113336,8.838049988,8.752263658,8.663536998,8.536631034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAT4","YCR008W","ORF","128470-130281","+","III",NA,NA,NA,NA,"0000166; 0004672; 0004674; 0016301; 0005524; 0006470; 0034613; 0004674; 0035556; 0004672; 0006468; 0006468; 0005524; 0016310; 0004672; 0005739; 0005737; 0009249; 1903329; 0000082; 0030003; 0016740",37.50582119,37.05720243,36.45283812,35.80335537,34.32219415,33.99797183,35.30866159,42.26616042,41.91631509,39.51172257,34.75727922,27.37655154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PGK1","YCR012W","ORF","137746-138996","+","III","gluconeogenesis; glycolysis",NA,NA,NA,"0006096; 0005739; 0016310; 0004618; 0006096; 0004618; 0006096; 0016740; 0005737; 0005737; 0016301; 0005524; 0000166; 0004618; 0005737; 0005739; 0006094; 0006096; 0005739; 0005886",5122.273663,4996.460205,4846.763774,4687.39528,4445.336039,4362.216328,4356.666419,4513.812379,4421.733524,4346.563713,4279.885704,4258.873797,49084.52379,49591.95365,49982.62677,50212.08731,49615.46918,50109.13624,50303.26538,50109.99735,48741.72526,47182.9989,46787.12832,48938.34948,NA,NA
"YCR013C","YCR013C","ORF","138402-139049","-","III",NA,NA,NA,NA,NA,5284.395398,5160.261833,5013.480303,4858.906207,4622.045275,4551.966662,4564.225492,4741.11119,4684.939925,4646.00979,4618.038219,4633.17499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CTO1","YCR015C","ORF","141217-142170","-","III",NA,NA,NA,NA,"0070417; 0005575; 0003674",13.40391185,13.42748467,13.37536906,13.24323997,12.94337756,12.6522576,11.95896416,10.01124606,9.475586749,9.722652548,10.8490278,13.2652141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRD1","YCR018C","ORF","148238-148903","-","III",NA,NA,NA,NA,"0043565; 0006364; 0005737; 0005737; 0006355; 0008270; 0043565; 0046872; 0006364; 0003700; 0005634; 0005634; 0003677; 0005737; 0005634; 0043565",33.12276202,31.21711337,28.83565449,26.12181376,22.30420997,19.58476331,19.20059817,25.007498,28.94965083,27.05432815,20.32794001,5.205141317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCR018C-A","YCR018C-A","ORF","151608-151862","-","III",NA,NA,NA,NA,NA,7.338161486,7.582158247,7.831910454,7.967676892,8.327702379,7.592578122,6.730859506,5.997732166,6.31293362,6.700274408,7.482066794,8.627503653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCR024C-B","YCR024C-B","ORF","162599-162865","-","III",NA,NA,NA,NA,"0008150; 0003674; 0005575; 0016020; 0016020; 0016021",2275.585308,2254.002603,2225.754976,2191.535854,2134.311924,2098.467582,2084.30989,2131.020275,2120.187596,2114.081843,2116.726356,2137.405353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPS14A","YCR031C","ORF","177500-178220","-","III",NA,NA,NA,NA,"0032040; 0003735; 0005840; 0003735; 0030686; 0000028; 0005730; 0000462; 0006364; 0002181; 0070181; 0003735; 0000028; 0000462; 0003729; 0006412; 0022627; 0005840; 0005737; 0005737; 0005634; 0030529; 0006412; 0022627; 0048027; 0042254",3434.863566,3424.191692,3406.160301,3387.040018,3339.35717,3348.209625,3367.396104,3388.745827,3417.380835,3441.958621,3469.130318,3501.966415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELO2","YCR034W","ORF","190592-191635","+","III",NA,NA,NA,NA,"0009922; 0016020; 0006633; 0006631; 0005783; 0016192; 0030497; 0030148; 0016021; 0102338; 0102336; 0016021; 0006629; 0005783; 0016740; 0005789; 0016021; 0042761; 0032511; 0102337",152.4743219,152.7186818,152.4706351,151.9782076,149.8067296,149.3855182,148.952794,148.0680535,152.1601621,150.3533626,143.1095782,125.9425125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRP43","YCR035C","ORF","191834-193018","-","III",NA,NA,NA,NA,"0000176; 0000177; 0070478; 0070651; 0003674; 0000467; 0000176; 0000177; 0006364; 0043628; 0071035; 0071042; 0071038; 0071038; 0071051; 0005634; 0034427; 0006401; 0000467; 0000178; 0006396; 0070481; 0005730; 0005737; 0005654; 0000467; 0017091; 0034476; 0044822; 0071028; 0034473; 0000178; 0005737; 0005737; 0005730; 0003723; 0034475; 0043928",58.52605357,58.55448526,58.19709945,57.56557775,55.89016803,55.22882476,53.60573547,48.31305343,48.11272245,49.29727535,52.47804059,58.34252582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUD5","YCR038C","ORF","197621-199549","-","III",NA,NA,NA,NA,"0005085; 0005938; 0005935; 0005737; 0007121; 0007120; 0000131; 0007264; 0005085; 0005088; 0005088; 0005935; 0005088",5.733015101,5.534712682,5.297183267,5.038038943,4.710394473,4.474400031,4.388795043,4.8037989,4.464727925,4.365270565,4.547870623,5.341940497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCR038W-A","YCR038W-A","ORF","199293-199418","+","III",NA,NA,NA,NA,NA,8.856615458,9.410332799,9.891632729,10.14054877,10.25384082,9.121524891,8.06010118,8.045890719,9.316610222,10.31473724,11.53805332,12.61711241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATALPHA2","YCR039C","ORF","199546-200178","-","III",NA,NA,NA,NA,"0008301; 0008301; 0005634; 0001198; 0001227; 0005634; 0005634; 0006355; 0003677; 0006351; 0043565; 0043565; 0003677",2.001997722,1.956634356,1.92095623,1.936811358,1.96684986,2.261441818,2.440978878,2.106199208,1.914713324,2.323264777,3.278994281,5.184794504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCR041W","YCR041W","ORF","200911-201243","+","III",NA,NA,NA,NA,"0008150; 0003674; 0016021; 0016020; 0016020; 0007059; 0016021",9.565222213,9.300125306,8.920814531,8.601515084,7.578934436,8.306503656,9.684693274,12.14284966,13.16157765,15.07567611,17.96163185,22.68712498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAF2","YCR042C","ORF","201174-205397","-","III",NA,NA,NA,NA,"0006355; 0005634; 0005669; 0003682; 0006366; 0006366; 0051123; 0001075; 0043565; 0001075; 0006367; 0001129; 0045944; 0044212; 0005669; 0006351; 0005634; 0003682",13.16803492,12.86573956,12.49900517,12.18039827,11.58140354,11.88215448,12.27367439,12.56761204,12.31323794,12.30453449,12.44215108,13.02401205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRT12","YCR045C","ORF","208135-209610","-","III",NA,0,0,1,"0008236; 0006508; 0005619; 0005635; 0031160; 0004252; 0030435; 0016787; 0030476; 0008236; 0004252; 0006508; 0008233; 0006508",18.32455457,17.9966816,17.54704499,16.99147792,16.04562603,15.38507993,15.12710303,15.84202571,16.90890662,17.48393343,17.80255352,17.36384943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YCR045W-A","YCR045W-A","ORF","208751-209101","+","III",NA,NA,NA,NA,NA,23.49013236,22.91113556,22.10631142,21.17100437,19.32967775,18.76151952,18.84055289,20.18902621,21.15043492,21.8283458,22.38725727,22.54215906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
