"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","RLS","RLSMean","DivergenceSlopes","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3"
"MDL2","YPL270W","ORF","30482-32803","+","XVI",NA,NA,NA,NA,"0016021; 0005739; 0016021; 0015421; 0005743; 0005524; 0016020; 0016887; 0005743; 0005743; 0005739; 0070301; 0005774; 0015421; 0055085; 0016021; 0042626; 0090374; 0005739; 0055085; 0042626; 0000166; 0016020; 0015833; 0015197; 0006810; 0005524; 0016021; 0090374; 0006810","9,10,16,18,11,12,12,9,13,11,11,16,17,9,18,16,15,15,15,21,9,10,16,18,11,12,12,9,13,11,11,16,17,9,18,16,15,15,15,21,30,22,20,29,35,13,27,16,48,16,17,31,8,27,30,20,38,19,15,32,10,25,38,43,21",18.1230769230769,-0.00554369609445417,26.75086456,26.64528437,26.612917,26.45253231,26.72125172,25.35223071,24.0990828,24.77619077,22.14469719,19.74964348,17.29654918,15.30005534,1.861080602,1.851704101,1.888651142,1.98292233,2.193574898,2.506584133,2.84006067,3.099011662,2.936475939,2.984320487,3.104308445,3.357128914
"GON7","YJL184W","ORF","83448-83819","+","X",NA,NA,NA,NA,"0031490; 0000722; 0000032; 0000408; 0000408; 0000781; 0000781; 0000723; 0006351; 0005634; 0005634; 0006355; 0005694; 0000790; 0008033; 0045944","10,12,10,18,6,15,21,35,30,24",18.1,-0.00294275394960133,70.26386131,71.77685917,73.92451498,76.51653562,80.95722533,83.65730731,85.49417979,84.85696024,85.46433448,87.38258474,90.34830832,95.1242364,7.819632658,7.287873091,6.534744606,5.351425855,3.299885412,1.915145822,2.550208838,5.107928544,10.89503765,14.10048392,15.63046636,13.99111484
"NPT1","YOR209C","ORF","736437-737726","-","XV","NAD salvage pathway",0.666666666666667,0,0.333333333333333,"0016874; 0001302; 0005737; 0016740; 0019363; 0005634; 0005634; 0004516; 0009435; 0009435; 0004514; 0019357; 0006348; 0005634; 0004516; 0000183; 0019358; 0005737","19,16,29,18,19,14,12,22,24,8,16,11,18,23,22",18.0666666666667,0.00158170066137342,175.7507214,178.2057738,180.7024826,184.0441682,186.6553005,194.0817613,200.1744397,199.3761282,208.0772094,211.34108,209.2965456,197.9078531,226.4494974,231.2096096,235.0126158,238.5242985,239.4775965,231.268421,222.9005693,214.3283617,213.70414,219.2342568,229.220636,244.3128453
"CKA1","YIL035C","ORF","287790-288908","-","IX",NA,NA,NA,NA,"0005524; 0006974; 0006356; 0000166; 0006468; 0005524; 0004674; 0016301; 0004672; 0016740; 0006468; 0018107; 0018105; 0005956; 0006468; 0004674; 0034456; 0006468; 0004672; 0007535; 0016310; 0006359","12,18,23,17,20",18,-0.000991353777538714,82.63612541,81.17446476,79.06731858,76.38202056,71.81687758,68.51062342,66.29125962,67.15164,66.84779635,66.18195911,65.82883786,65.77168213,19.94223954,20.23370626,20.52567871,20.73471996,20.46555194,21.01165337,23.60322981,26.50383377,27.76520417,28.64300897,27.33534133,22.49082204
"DUS3","YLR401C","ORF","922442-924448","-","XII",NA,NA,NA,NA,"0055114; 0006400; 0046872; 0003729; 0017150; 0006400; 0005737; 0005634; 0005634; 0046872; 0050660; 0017150; 0003824; 0005634; 0008033; 0008033; 0005829; 0002943; 0055114; 0034399; 0005737; 0005737; 0005634; 0017150; 0016491","5,26,22,20,17",18,-0.00175365440295088,52.38424656,51.93305939,50.87024497,49.38340248,45.8826093,44.5719626,43.17741523,40.45715873,41.03037971,41.60389701,42.76582311,44.32210167,27.87844711,28.32104108,28.76753649,29.24200751,29.74725276,30.01898944,28.53472973,26.53697162,24.94659759,24.64738489,25.74616041,28.98181942
"TIF3","YPR163C","ORF","868645-869955","-","XVI",NA,NA,NA,NA,"0001731; 0010494; 0097010; 0097010; 0006413; 0006412; 0006413; 0003723; 0006413; 0006413; 0002181; 0033592; 0003729; 0097010; 0034057; 0003723; 0000166; 0003676; 0022627; 0003727; 0043024; 0003723; 0003743; 0006413","19,22,40,32,21,9,21,34,19,10,4,7,9,31,28,9,7,24,29,18,16,6,18,11,4",17.92,0.00462003307243595,441.1884134,439.7645906,436.4114871,432.6973896,422.9919193,424.3365174,423.8579075,411.6481177,422.6261997,413.9011004,386.8406531,326.5609496,738.1366644,723.3980444,699.9613816,660.7598428,591.8904926,540.3382434,510.3149912,497.6434455,501.2399872,470.7764601,444.2724949,427.5804838
"PIN4","YBL051C","ORF","122753-124759","-","II",NA,NA,NA,NA,"0000166; 0003676; 0003723; 0005737; 0000077; 0003729; 0000086; 0005737; 0005737; 0005737; 0000077","12,29,7,19,22,12,29,7,19,22",17.8,0.00810307393776023,47.57931634,47.48417238,47.21336245,46.7487115,45.85086776,44.80693119,43.85897182,43.53324131,43.52698893,44.17732414,45.85615586,49.09513832,16.01799729,15.60313865,14.94902275,13.96154378,12.28473895,10.30604461,10.47698855,11.66524296,14.31984425,14.67509331,14.03153406,11.76051712
"ECM33","YBR078W","ORF","393123-394742","+","II",NA,0,0,1,"0003674; 0005739; 0005739; 0071555; 0005886; 0031225; 0005886; 0005886; 0005739; 0005576; 0005618; 0009277; 0031505; 0016020; 0005783; 0005618; 0005886","23,6,4,28,28",17.8,0.00583744415394986,738.8952559,735.3535903,728.8922524,722.5682363,705.0101253,710.2764067,718.5285623,730.8123927,732.8094678,726.7054059,712.1439488,688.4798725,531.2012007,491.3536872,438.3917599,362.2829001,248.956429,166.0975911,128.3673017,121.9908025,172.7406473,172.4272344,150.6811315,92.55960052
"PBS2","YJL128C","ORF","178097-180103","-","X",NA,NA,NA,NA,"0006468; 0010494; 0016310; 0046677; 0000166; 0004672; 0006468; 0004672; 0016301; 0005524; 0004713; 0005524; 0016740; 0004674; 0006468; 0034605; 0005737; 0005737; 0005935; 0005934; 0006972; 0006468; 0000208; 0000169; 0004708; 0006468; 0071474; 0005622; 0005078; 0005078; 0004708; 0005737; 0007231; 0007015","14,17,19,25,14",17.8,0.0016483070542868,24.95032471,23.69902456,22.29316546,21.02148525,19.14165364,19.52608518,20.44744845,22.12826973,20.69291073,19.97761475,19.59824658,20.51380847,9.617515087,9.387820554,8.937218217,8.139513551,6.523730471,5.315621832,4.640222278,4.735825558,6.551871427,7.227059604,7.348773654,6.435045304
"EFT1","YOR133W","ORF","575098-577626","+","XV",NA,0,0,1,"0006412; 0005525; 0003723; 0005829; 0019843; 0005737; 0005737; 0005840; 1990145; 0006414; 0003746; 0045901; 0006414; 0005525; 0003924; 0003924; 0005840; 0006414; 0000166; 0003746","18,9,12,27,18,19,11,9,21,2,13,16,28,10,54",17.8,-0.00524091352933564,174.3351831,173.3978686,172.2333428,171.1642036,169.0235222,169.5920727,170.6827171,172.3368413,172.4506743,172.4614841,172.0236821,171.1295754,13535.54126,13689.19807,13957.01698,14430.50155,15349.96213,15767.12618,16119.01723,16270.82125,16062.94851,16474.15156,16842.93193,17013.36478
"RPT3","YDR394W","ORF","1261681-1262967","+","IV",NA,0,0,1,"0008540; 0045899; 0005737; 0016787; 0030163; 0005634; 0005634; 0070682; 0006511; 0008540; 0005737; 0005737; 0000502; 0005524; 0000166; 0016887; 0036402; 0030433; 0031597; 0017025; 0031595; 0005524","11,36,15,13,14,27,28,16,17,14,19,36,13,15,25,21,12,24,21,23,11,33,20,8,7,8,8,14,14,17,19,26,18,14,10,22,15,12,14,16",17.65,0.00847846558833252,108.095238,105.9704355,104.1084796,102.8699004,102.934466,103.895374,104.44127,103.7594721,99.99149565,97.36882268,94.66401206,92.74150047,120.2083627,118.9119668,116.9960588,113.9132533,108.3267834,106.3458571,105.6640631,104.4948293,98.7324218,95.70297746,100.5248961,119.3980721
"BRE1","YDL074C","ORF","324047-326149","-","IV",NA,NA,NA,NA,"0016569; 0004842; 0005634; 0003688; 0016567; 0046872; 0005634; 0070534; 0016574; 0042138; 0031573; 0031571; 0031571; 0010390; 0010390; 0006366; 0006366; 0006348; 0000724; 0000722; 0000790; 0004842; 0016874; 0030174; 0008270; 0046872","14,13,15,26,16,11,20,21,22,21,16,19,25,14,17,22,11,19,6,17,15,13,11,14,22,21,20,8,21,15,27,26,26,17,19,16,20,12,24,17,12,12,28,14,16,27,17,21,15,22,15,11,10,14,20,20,17,16,19,17,11,15,20,27,19",17.6,0.00369835951996833,43.2446593,42.79250529,42.01041524,40.97987381,39.09460505,37.76838511,36.89743258,37.38591965,38.10902488,38.42250637,38.92744669,39.62076541,3.406781947,3.268901312,3.071242902,2.742222182,2.124413817,1.96059264,1.971746121,2.007595561,1.694972464,1.366252302,1.019550145,0.703184959
"IML2","YJL082W","ORF","281185-283380","+","X",NA,NA,NA,NA,"0005634; 0005741; 0005739; 0071218; 0016021; 0005739; 0005741; 0016020; 0003674; 0005741; 0005737; 0005739","20,11,17,21,19",17.6,0.00158434758180202,40.15236748,40.69900907,41.49844275,42.2880001,44.02431603,43.35730023,43.24479417,46.64854836,46.79540211,44.172301,38.69024312,28.91020807,24.79895406,26.13570058,27.92795693,30.63716407,34.82803459,37.69810895,37.9317314,37.10820777,36.21184089,37.31790177,38.30107923,38.90115261
"RAD27","YKL113C","ORF","224727-225875","-","XI",NA,0.5,0,0.5,"0016788; 0017108; 0043137; 0006286; 0006286; 0000734; 0005634; 0003824; 0003677; 0004518; 0006281; 0005739; 0006284; 0004518; 0008409; 0000287; 0043137; 0005654; 0005634; 0001302; 0006281; 0006303; 0017108; 0035753; 0006974; 0005739; 0005739; 0046872; 0006260; 0005634; 0016787; 0005730; 0005634; 0005829; 0035753; 0008409; 0003677; 0005634; 0004527; 0004519; 0005739","8,28,20,23,24,24,20,23,17,12,28,12,10,11,4,22,16,15,15,22,15,17,23,22,6",17.48,0.00236245010197367,33.94939415,34.10360156,34.17687795,34.27414399,34.00795713,34.59405861,35.13347554,35.22344071,35.41651988,35.60976864,35.88921292,36.54511995,14.43297146,15.13827028,15.86168294,16.76089196,17.94685795,17.59496143,16.43694538,14.62742603,12.9674226,11.96471878,11.41552435,11.55671456
"TWF1","YGR080W","ORF","642010-643008","+","VII",NA,0,0,1,"0003785; 0005737; 0042989; 0005622; 0003779; 0030837; 0043332; 0005856; 0005856; 0030042; 0007015; 0007015; 0051014; 0051014; 0044396; 0051015; 0003779; 0030479","13,18,14,29,13",17.4,0.00193878833944164,34.55843947,32.51141636,30.3538745,28.14214387,25.82897161,24.24786496,23.0070396,22.64687146,17.59502977,14.3782482,12.3112462,13.01259369,76.87872119,76.61697481,75.82709931,74.46181681,72.30551519,67.48094701,62.94306367,60.19487863,65.07856505,61.5256123,55.96608982,47.61800319
"MET7","YOR241W","ORF","786995-788641","+","XV","folate polyglutamylation; folate polyglutamylation; folate polyglutamylation; folate polyglutamylation; folate polyglutamylation; methionine biosynthesis",NA,NA,NA,"0004326; 0016874; 0005737; 0006730; 0005783; 0004326; 0005524; 0009058; 0009396; 0016874; 0000166; 0005524; 0005743; 0005743; 0005759; 0005737; 0005737; 0006730; 0005739; 0005739; 0016020; 0004326; 0046901; 0005739","12,11,21,16,16,26,11,23,26,23,21,3,43,19,12,25,8,20,20,9,29,29,19,3,23,38,22,30,12,23,14,5,29,33,35,16,13,14,15,24,12,5,17,21,11,25,24,16,9,6,38,11,16,13,28,14,16,14,6,17,13,9,5,14,11,12,33,16,18,21,22,18,8,6,6,9,11,24,14,19,11,9,12,12,14",17.1411764705882,-0.00806562478940424,44.87709864,44.43026588,43.74797174,42.89081886,41.39467228,40.50467172,39.59480188,38.35560856,37.84346984,38.67178995,41.14889599,46.21295152,1.492292036,1.417603861,1.342972802,1.23951928,1.063506934,1.232024804,1.260139293,1.42596315,1.863594586,2.505273723,3.231234736,3.990297591
"SVF1","YDR346C","ORF","1167214-1168659","-","IV",NA,NA,NA,NA,"0005634; 0005634; 0005737; 0006979; 0005737; 0005634; 0005737; 0034599; 0003674","10,10,6,4,6,24,8,22,4,7,22,19,29,40,30,30,21,4,3,15,15,23,29,20,24",17,-0.00489359505162364,149.3521715,151.6769073,153.1871425,153.434614,152.2825958,146.6902653,137.9337388,122.2198675,126.8239148,124.4702038,117.3087463,98.28971308,43.90943749,43.44275833,43.07479265,42.7894459,42.73791514,43.4025526,43.6399527,44.19795563,45.26763716,46.1161844,46.37459159,45.49612357
"DPH2","YKL191W","ORF","81035-82639","+","XI","diphthamide biosynthesis",NA,NA,NA,"0017183; 0005737; 0017183; 0005737; 0005737; 0017183; 0003674; 0017183","14,23,19,16,13",17,-0.0126561461009944,80.84391206,80.95206856,80.75600758,80.39772073,78.97163917,78.67032579,79.20571867,83.04461392,82.40438362,78.82032401,72.38624021,62.4947319,1.804156248,1.784965719,1.773060403,1.762126872,1.739368767,1.872692975,2.052863019,2.233335422,2.257457528,2.173426823,2.051476906,1.927599523
"FUN12","YAL035W","ORF","76427-79435","+","I",NA,0,0,1,"0001732; 0000462; 0005829; 0010494; 0046872; 0016787; 0005525; 0000166; 0006412; 0006446; 0003924; 0030687; 0043022; 0005525; 0006413; 0005737; 0005737; 0005525; 0003924; 0003743; 0003743; 0003924; 0031369; 0001732; 0005737; 0033290; 0005739; 0042255; 0003743; 0022627; 0005739","12,6,25,9,29,17,17,31,14,22,17,30,32,20,22,18,12,8,10,13,26,7,17,18,11,12,11,31,19,26,7,8,11,8,7,17,30,23,10,16",16.975,-0.00357236266340108,126.1886985,125.1847059,123.1519661,120.9132341,114.9787984,115.7140072,116.0853861,112.7421,114.3780034,111.7381707,104.9498746,91.16294136,455.3083559,459.4237639,466.1617564,477.87577,499.4471899,507.5241786,523.3454801,531.6113061,514.6463644,516.6079225,523.6318599,538.1256448
"CYS3","YAL012W","ORF","130799-131983","+","I","cysteine biosynthesis from homocysteine; cysteine biosynthesis/homocysteine degradation; threonine degradation",NA,NA,NA,"0005737; 0005737; 0080146; 0044540; 0019344; 0004123; 0019344; 0005737; 0005737; 0004123; 0019343; 0030170; 0008652; 0016829; 0003824; 0004123; 0019346; 0019344; 0004123; 0005634","9,11,11,9,12,9,11,15,10,11,11,11,10,9,11,10,9,12,10,11,3,2,2,1,4,2,4,3,3,4,2,2,3,1,5,4,2,5,4,2,18,42,10,38,25,28,24,17,20,15,26,19,54,18,20,29,35,20,45,68,29,53,32,41,29,18,42,10,38,25,28,24,17,20,15",16.8266666666667,0.00483319404371985,289.4893208,272.8450834,251.3975688,228.2606294,188.6826498,177.3697424,184.4105808,233.0981783,257.3493724,262.6699783,254.0699199,222.4849735,3139.100796,3102.691436,3046.696052,2954.249834,2789.452061,2710.691979,2580.604205,2488.746139,2515.899606,2425.781755,2317.122808,2190.052
"STE20","YHL007C","ORF","95118-97937","-","VIII",NA,NA,NA,NA,"0016310; 0007118; 0007118; 0034605; 0000282; 0006468; 0000131; 0035376; 0044025; 0043332; 0034063; 0005634; 0001403; 0016740; 0000166; 0007049; 0005737; 0005737; 0005634; 0005634; 0005886; 0005737; 0016301; 0005634; 0005634; 0010629; 0010629; 0006468; 0004672; 0030036; 0016477; 0007266; 0023014; 0031098; 0048365; 0004674; 0007121; 0007121; 0019236; 0005524; 0000011; 0000011; 0005524; 0006468; 0004672; 0003729; 0007096; 1990872; 0034063; 0004674; 0008349; 0000185; 0007232; 0007232; 0000750; 0000750; 0007124; 0001402; 0043065","26,13,8,21,20,27,16,16,20,17,11,12,28,22,11,13,17,13,17,17,23,17,24,21,20,12,23,11,17,10,14,7,5,18,15,11,7,7,16,15,23,20,27,15,27,32,22,18,12,11,20,27,16,30,13,20,27,19,25,19,13,17,16,22,5,10,12,10,11,6,8,7,9,4,9,21,4,13,14,9,9,18,9,8,13,22,19,25,18,22,19,9,23,34,32,18,18,17,15,16,29,29,14,20,29,13,24,9,18,19,28,7,17,14,12,25,21,19,11,22,16,21,7",16.8211382113821,-0.000185434011451401,46.16225181,44.9185808,43.19762295,41.28281809,37.76291715,36.97001656,36.84073635,37.42293544,37.42147392,37.65791378,38.44474768,40.27348737,4.40048716,4.47198739,4.718182401,5.175680488,5.967075533,7.709236046,8.731212495,9.378493715,8.71342545,8.705323552,8.985183093,9.968138269
"PDA1","YER178W","ORF","546817-548079","+","V","pyruvate dehydrogenase complex",0,0,1,"0016491; 0005739; 0005739; 0006086; 0005967; 0055114; 0004739; 0008152; 0016624; 0043231; 0005759; 0006096; 0007124; 0005739; 0042645; 0006086; 0005739; 0004739; 0005739; 0004739","5,8,6,7,3,8,7,8,1,5,9,6,8,15,1,8,5,22,10,11,10,13,1,15,12,18,12,12,21,9,17,15,12,12,10,8,14,23,37,21,39,30,21,17,33,18,22,11,28,11,23,37,25,25,15,18,21,24,11,24,13,24,9,19,12,14,4,18,16,26,20,38,23,26,12,18,17,10,14,3,10,11,10,21,15,24,16,22,15,14,14,16,12,13,12,2,12,17,8,7,8,11,29,10,13,7,6,15,16,2,30,23,22,33,33,21,13,19,7,16,6,20,19,13,11,9,16,27,26,10,24,18,25,26,19,23,13,19,7,16,6,20,19,13,11,9,16,27,26,10,24,18,25,26,19,23,9,13,9,32,17,18,18,16,14,17,22,17,17,33,14,26,26,12,29,15,7,22,24,17,17,16,13,18,22,10,15,14,15,19,25,21,32,9,17,20,30,25,11,18,17,35,25,17,19,6,10,9,13,6,18,10,24,8,7,8,26,31,3,23,29,13,50,24,30,14,17,33,11,28,6,39,29,24,10,18,32,19,27,13,15,16,13,11,8,16,12,9,19,9,9,20,19,6,8",16.7058823529412,-6.46414340851679e-05,244.2038111,239.8643722,236.7867731,234.3628077,237.2067958,234.2883427,231.274767,232.6444204,208.9113366,197.6035941,194.7637698,210.917488,588.4878785,576.9018609,564.3408269,549.7244483,533.1751024,525.6870216,523.1632063,515.1616838,474.0240607,432.8569874,427.9188142,492.5908667
"SRB2","YHR041C","ORF","189131-189864","-","VIII",NA,NA,NA,NA,"0000991; 0000991; 0001104; 0006357; 0016592; 0006351; 0005634; 0005634; 0010689; 0010691; 0006355; 0070847; 0045944; 0001135; 0019904; 0001128; 0001129; 0051123","13,22,30,4,20,34,27,45,33,6,7,5,2,1,1",16.6666666666667,-0.00736605082319473,60.06245424,60.18589245,60.06828099,59.63501648,58.23409707,56.78024346,56.30222674,59.54537542,60.50530614,61.40420311,62.64026961,64.43094716,11.5567035,11.56329475,11.60962375,11.70805312,11.91570634,12.24503792,12.45766833,12.57240358,12.40875435,12.46842662,12.60715327,12.90025507
"PDX3","YBR035C","ORF","306269-306955","-","II","pyridoxal 5'-phosphate salvage pathway; pyridoxal 5'-phosphate salvage pathway",0,1,0,"0004733; 0004733; 0055114; 0016638; 0010181; 0008615; 0004733; 0016491; 0009443; 0005758; 0016491; 0004733; 0010181; 0008615; 0055114","14,22,15,20,12",16.6,-0.000676946165738959,157.5798596,155.9106896,155.4259399,154.9855,159.5549871,155.5432653,150.5424116,146.1868418,132.1855383,121.9033684,113.2399552,108.6565483,229.6369208,231.6541295,232.3920526,230.8180359,221.9665373,220.4718783,235.2777288,252.0251332,251.9339115,240.509189,236.733014,252.5645351
"UTR4","YEL038W","ORF","80462-81145","+","V","methionine salvage pathway",NA,NA,NA,"0000287; 0019509; 0000287; 0043874; 0005737; 0043874; 0005634; 0008652; 0009086; 0005737; 0005737; 0046872; 0019509; 0043716; 0043874; 0019509; 0005634; 0043715; 0016787; 0005634; 0019284","27,16,14,13,13",16.6,-0.00781273506832656,68.46127208,68.20535462,68.34660059,68.74960239,70.26633562,70.88162469,71.92536917,73.75126901,74.26423667,82.26060203,97.91937182,125.8325394,68.94373635,68.67424598,67.18899011,64.05152327,57.9148823,47.16430762,38.77143053,31.62849241,29.03696413,24.85147376,21.42336045,18.17542915
"SEY1","YOR165W","ORF","644566-646896","+","XV",NA,NA,NA,NA,"0005525; 0061024; 0071944; 0016320; 0007029; 0048309; 0016320; 0016320; 0016020; 0007029; 0005783; 0005783; 0005789; 0016021; 0007029; 0003924; 0032541; 0005525; 0016021; 0005789; 0007029; 0005933; 0016787; 0005737; 0003924; 0005783; 0005525; 0000166","15,5,25,12,26",16.6,-0.00394994681200229,36.9002116,37.08067378,37.23824188,37.37365068,37.61365226,37.40060615,37.12599107,37.1813323,37.44373128,36.6362497,34.90721553,31.71899655,82.71951604,85.71264185,89.40631516,94.45651865,101.3634929,105.9818997,106.9535142,106.6584208,103.9926984,101.4270683,101.0276283,105.1548218
"TOM70","YNL121C","ORF","398684-400537","-","XIV",NA,NA,NA,NA,"0005741; 0015450; 0015266; 0006886; 0005741; 0016020; 0016021; 0006626; 0005741; 0005741; 0005739; 0031307; 0016021; 0005739; 0045039; 0030150; 0030943; 0005742; 0005739; 0005739; 0045039","9,14,12,24,17,14,13,20,27,13,17,30,16,14,30,22,18,30,16,11,12,5,24,16,10,7,19,10,9,10,8,23,32,20,8,6,10,8,9,24,13,14,13,17,15,22,19,30,10,14,14,15,12,22,21,9,26,14,19,26,13,10,12,23,19,19,15,27,18,12,19,15,16,31,17,14,21,22,17,14,12,8,6,24,22",16.5647058823529,-0.00764676347169734,85.90549479,84.74678113,83.33303697,81.96141088,80.16781076,80.02087202,79.05716882,75.2997347,71.19007616,67.91286823,65.1207052,63.96299002,426.7388474,424.3114866,422.9272765,421.7032984,419.1075679,439.940129,455.7635212,470.2373275,468.8092684,453.1271218,439.2145426,436.9281327
"MNN10","YDR245W","ORF","952800-953981","+","IV",NA,NA,NA,NA,"0000136; 0006487; 0016757; 0016021; 0016021; 0006487; 0005783; 0000917; 0016757; 0005783; 0005794; 0016020; 0000032; 0005794; 0016740; 0005789; 0000009","3,5,4,5,7,3,6,4,1,5,6,5,2,7,6,1,10,4,8,6,5,7,5,7,14,8,8,8,6,8,1,6,6,4,6,9,2,1,4,1,4,1,6,6,5,3,7,3,11,8,6,7,1,4,3,6,8,2,6,3,10,6,2,8,1,6,6,2,6,3,2,6,6,6,4,1,12,4,21,3,29,11,10,6,12,24,31,16,19,19,19,22,22,27,12,3,22,25,26,39,32,25,21,28,36,27,34,3,22,43,32,48,31,32,53,14,42,38,29,46,64,40,34,19,22,20,35,21,24,42,9,59,25,46,20,47,37,19,19,22,20,35,21,24,42,9,59,25,29,46,55,40,34",16.483660130719,-0.00329662874683371,103.5935641,103.0473786,101.8604342,100.1490209,96.47616161,94.3325267,92.53010813,90.69691146,93.40384068,96.08187919,99.9095805,104.437021,13.59418178,13.8848703,14.25438492,14.79601192,15.66931463,16.03702778,16.05322619,15.808463,15.4286455,14.97075247,14.5362635,14.24780264
"SSH1","YBR283C","ORF","768943-770415","-","II",NA,NA,NA,NA,"0006810; 0015031; 0016020; 0015031; 0016020; 0016021; 0006614; 0006614; 0071261; 0008320; 0005048; 0006614; 0005783; 0005783; 0016021; 0005789","10,21,5,34,12",16.4,-0.00491401063091956,198.5339148,194.9393161,190.581495,186.1003582,179.2567304,177.5630616,176.9634752,177.5190536,174.8018078,175.3685838,179.1072163,188.6042706,282.0943119,288.1621082,298.8459526,316.765354,348.1641502,382.5977879,382.1700339,371.4930907,354.5947947,373.3091665,419.1749708,506.6042567
"PEP3","YLR148W","ORF","434641-437397","+","XII",NA,NA,NA,NA,"0000329; 0035091; 0006895; 0045324; 0000306; 0006904; 0006810; 0006886; 0016192; 0032889; 0042144; 0015031; 0046872; 0033263; 0099022; 0030897; 0005773; 0007040; 0007032; 0005774; 0035542; 0030674; 0016020; 0042144","17,19,13,15,15,22,14,19,19,11,15,11,17,16,23,22,15,13,26,2,17,16,12,16,20",16.2,-0.00164785598079688,13.82689695,13.57412775,13.28067547,13.00111663,12.51885504,12.56580089,12.73488216,13.13690175,12.64735395,12.13678641,11.44106269,10.62779355,0.392407104,0.397890025,0.413304575,0.442424938,0.501300712,0.56331935,0.61869078,0.654265432,0.628194521,0.666094983,0.668013125,0.602023307
